posterior_mu,generation,estimated_p_theta,Overall.Frequency
0.3346090886447525,500,0.3346090886447525,50
0.5646152914645697,500,0.5646152914645697,50
0.3941100271914104,500,0.3941100271914104,50
0.4182559263321272,500,0.4182559263321272,50
0.5243389179113666,500,0.5243389179113666,50
0.5157318638262172,500,0.5157318638262172,50
0.4819220748787236,500,0.4819220748787236,50
0.4796240356375598,500,0.4796240356375598,50
0.5176082974032135,500,0.5176082974032135,50
0.3363320765589669,500,0.3363320765589669,50
0.5587847176735362,500,0.5587847176735362,50
0.4635068744577594,500,0.4635068744577594,50
0.462920881621114,500,0.462920881621114,50
0.5277639593549319,500,0.5277639593549319,50
0.5729575964044602,500,0.5729575964044602,50
0.5216470921196144,500,0.5216470921196144,50
0.6638457115181848,500,0.6638457115181848,50
0.580303666334819,500,0.580303666334819,50
0.3954246869048963,500,0.3954246869048963,50
0.40246551215613646,500,0.40246551215613646,50
0.5295704553744242,500,0.5295704553744242,50
0.495191032050479,500,0.495191032050479,50
0.5523139261035872,500,0.5523139261035872,50
0.4325844357005273,500,0.4325844357005273,50
0.4824276858897375,500,0.4824276858897375,50
0.46313889985151296,500,0.46313889985151296,50
0.5977852941822023,500,0.5977852941822023,50
0.5069596386914166,500,0.5069596386914166,50
0.5775957051442264,500,0.5775957051442264,50
0.4675600698259321,500,0.4675600698259321,50
0.5110813713284001,500,0.5110813713284001,50
0.4332189275663213,500,0.4332189275663213,50
0.46939159841858014,500,0.46939159841858014,50
0.5630004542081966,500,0.5630004542081966,50
0.37603526632889545,500,0.37603526632889545,50
0.5484092115756453,500,0.5484092115756453,50
0.4131577195389943,500,0.4131577195389943,50
0.536450029551118,500,0.536450029551118,50
0.3890170871539438,500,0.3890170871539438,50
0.5523415527652923,500,0.5523415527652923,50
0.38918079491147584,500,0.38918079491147584,50
0.5170840159994987,500,0.5170840159994987,50
0.42591353878361704,500,0.42591353878361704,50
0.5011838770902806,500,0.5011838770902806,50
0.38401700784660286,500,0.38401700784660286,50
0.5029568674365068,500,0.5029568674365068,50
0.3998313354236117,500,0.3998313354236117,50
0.5802678189580096,500,0.5802678189580096,50
0.2888505209282333,500,0.2888505209282333,50
0.5103669749339611,500,0.5103669749339611,50
0.439838667375694,500,0.439838667375694,50
0.4589034936723845,500,0.4589034936723845,50
0.36447451809382464,500,0.36447451809382464,50
0.5995136080700045,500,0.5995136080700045,50
0.48967433936461346,500,0.48967433936461346,50
0.5147149117464592,500,0.5147149117464592,50
