posterior_mu,generation,estimated_p_theta,Overall.Frequency
0.5858414986607337,500,0.5858414986607337,50
0.8189601043150343,500,0.8189601043150343,50
0.6002110774886429,500,0.6002110774886429,50
0.6365845495372005,500,0.6365845495372005,50
0.399565912953525,500,0.399565912953525,50
0.4836962144629898,500,0.4836962144629898,50
0.635779624269965,500,0.635779624269965,50
0.5334328959760273,500,0.5334328959760273,50
0.6500907746323475,500,0.6500907746323475,50
0.6214762291847923,500,0.6214762291847923,50
0.5181109383751661,500,0.5181109383751661,50
0.6177191139609755,500,0.6177191139609755,50
0.4504504424354088,500,0.4504504424354088,50
0.5685727288553631,500,0.5685727288553631,50
0.5343583865997296,500,0.5343583865997296,50
0.7024266971956415,500,0.7024266971956415,50
0.5353892647116533,500,0.5353892647116533,50
0.49925040462207076,500,0.49925040462207076,50
0.7008793533331363,500,0.7008793533331363,50
0.6681772487614092,500,0.6681772487614092,50
0.5351206529871335,500,0.5351206529871335,50
0.4842971256703635,500,0.4842971256703635,50
0.41723431288701396,500,0.41723431288701396,50
0.7350449435696786,500,0.7350449435696786,50
0.5861651918306098,500,0.5861651918306098,50
0.58422263339771,500,0.58422263339771,50
0.6020902940936843,500,0.6020902940936843,50
0.5006427783365736,500,0.5006427783365736,50
0.5178175969208928,500,0.5178175969208928,50
0.6354356398644697,500,0.6354356398644697,50
0.5855065326680564,500,0.5855065326680564,50
0.6358193757061018,500,0.6358193757061018,50
0.7374763756061199,500,0.7374763756061199,50
0.5180788724185708,500,0.5180788724185708,50
0.6854004754077575,500,0.6854004754077575,50
0.7521868239367301,500,0.7521868239367301,50
0.4841551115485674,500,0.4841551115485674,50
0.5869461995054266,500,0.5869461995054266,50
0.3993912854839243,500,0.3993912854839243,50
0.8027617097216164,500,0.8027617097216164,50
0.6848286352820163,500,0.6848286352820163,50
0.48322064989236513,500,0.48322064989236513,50
0.552054883883802,500,0.552054883883802,50
0.5846726246431726,500,0.5846726246431726,50
0.6683270324973883,500,0.6683270324973883,50
0.6166481743393686,500,0.6166481743393686,50
0.6199153266098689,500,0.6199153266098689,50
0.536051926021402,500,0.536051926021402,50
0.5845878657445536,500,0.5845878657445536,50
0.4349448072184322,500,0.4349448072184322,50
0.4328231465159071,500,0.4328231465159071,50
0.6001204108040739,500,0.6001204108040739,50
0.5698675300558358,500,0.5698675300558358,50
0.5669532934023823,500,0.5669532934023823,50
0.6193168310043876,500,0.6193168310043876,50
0.5185073773645503,500,0.5185073773645503,50
0.7185815824041092,500,0.7185815824041092,50
0.5521903356723235,500,0.5521903356723235,50
0.6504367771957771,500,0.6504367771957771,50
0.6521485372633181,500,0.6521485372633181,50
0.4849698468360185,500,0.4849698468360185,50
0.5676570824869339,500,0.5676570824869339,50
0.416537120958697,500,0.416537120958697,50
0.7169847359567376,500,0.7169847359567376,50
0.6182538743366566,500,0.6182538743366566,50
0.4165125896740062,500,0.4165125896740062,50
0.3161160664617758,500,0.3161160664617758,50
0.5167414816748057,500,0.5167414816748057,50
0.6682126157766133,500,0.6682126157766133,50
0.702002175218951,500,0.702002175218951,50
0.6176434888775195,500,0.6176434888775195,50
0.7006641449290453,500,0.7006641449290453,50
0.7017755780728624,500,0.7017755780728624,50
0.48586736642595785,500,0.48586736642595785,50
0.8180550444895249,500,0.8180550444895249,50
0.448935293893749,500,0.448935293893749,50
0.6996910378448751,500,0.6996910378448751,50
0.5674824483670462,500,0.5674824483670462,50
0.4349513242178222,500,0.4349513242178222,50
0.5850562405659907,500,0.5850562405659907,50
0.5682019739260635,500,0.5682019739260635,50
0.768257127181381,500,0.768257127181381,50
0.6011008749822537,500,0.6011008749822537,50
0.6515994243757848,500,0.6515994243757848,50
0.6702293710858662,500,0.6702293710858662,50
0.534875319079251,500,0.534875319079251,50
0.5684754061261544,500,0.5684754061261544,50
0.48558124326485597,500,0.48558124326485597,50
0.7509695910004748,500,0.7509695910004748,50
0.6359049005228766,500,0.6359049005228766,50
0.7362280934436678,500,0.7362280934436678,50
0.571236569512377,500,0.571236569512377,50
0.6507422182456007,500,0.6507422182456007,50
0.6002636934768014,500,0.6002636934768014,50
0.5031248756248061,500,0.5031248756248061,50
0.4995144569436795,500,0.4995144569436795,50
0.5855642478647266,500,0.5855642478647266,50
0.4489999326139002,500,0.4489999326139002,50
0.5518765675697663,500,0.5518765675697663,50
0.6021154581121299,500,0.6021154581121299,50
0.5170801575231938,500,0.5170801575231938,50
0.29951908513596864,500,0.29951908513596864,50
0.6011813189532179,500,0.6011813189532179,50
0.5356135812180867,500,0.5356135812180867,50
0.5003938498853817,500,0.5003938498853817,50
0.7190175444266746,500,0.7190175444266746,50
0.768269443358898,500,0.768269443358898,50
0.7030903747261247,500,0.7030903747261247,50
0.6031962513548513,500,0.6031962513548513,50
0.568682538098195,500,0.568682538098195,50
0.6853825687286643,500,0.6853825687286643,50
0.5002130851007168,500,0.5002130851007168,50
0.4495982219160006,500,0.4495982219160006,50
0.7842734904155558,500,0.7842734904155558,50
0.8190104559372243,500,0.8190104559372243,50
0.5178191715765578,500,0.5178191715765578,50
0.4680720729284176,500,0.4680720729284176,50
0.534200197424575,500,0.534200197424575,50
0.5020442263741178,500,0.5020442263741178,50
0.6546181615637753,500,0.6546181615637753,50
0.6859393023692983,500,0.6859393023692983,50
0.5855280861565179,500,0.5855280861565179,50
0.6007623911548328,500,0.6007623911548328,50
0.34894230781118696,500,0.34894230781118696,50
0.48290252249339505,500,0.48290252249339505,50
0.6362336855934448,500,0.6362336855934448,50
0.6523555920458252,500,0.6523555920458252,50
0.5854368356817496,500,0.5854368356817496,50
0.7857135329172129,500,0.7857135329172129,50
0.5531376007298549,500,0.5531376007298549,50
0.7367729176913002,500,0.7367729176913002,50
0.7527097509936392,500,0.7527097509936392,50
0.6000878970874718,500,0.6000878970874718,50
0.7183933782252652,500,0.7183933782252652,50
0.6692223016558063,500,0.6692223016558063,50
0.4514565268654033,500,0.4514565268654033,50
0.6355519163869946,500,0.6355519163869946,50
0.6509951243746167,500,0.6509951243746167,50
0.7525966388215539,500,0.7525966388215539,50
0.6009027247201928,500,0.6009027247201928,50
0.4184337412849811,500,0.4184337412849811,50
0.6517778066048749,500,0.6517778066048749,50
0.7015972480653909,500,0.7015972480653909,50
0.4819766979835784,500,0.4819766979835784,50
0.4327094636660739,500,0.4327094636660739,50
0.7017408437696966,500,0.7017408437696966,50
0.6199783518070804,500,0.6199783518070804,50
0.4008427029746979,500,0.4008427029746979,50
0.4173826049237277,500,0.4173826049237277,50
0.5690373092795139,500,0.5690373092795139,50
0.6852138238477753,500,0.6852138238477753,50
0.4337156924363261,500,0.4337156924363261,50
0.6514299149732534,500,0.6514299149732534,50
0.6359476891171324,500,0.6359476891171324,50
0.5184921724112093,500,0.5184921724112093,50
0.6175162596292139,500,0.6175162596292139,50
0.5680497470061855,500,0.5680497470061855,50
0.4689104695041669,500,0.4689104695041669,50
0.4346282705582242,500,0.4346282705582242,50
0.8194930262629968,500,0.8194930262629968,50
0.5664060989010631,500,0.5664060989010631,50
0.5015329865379287,500,0.5015329865379287,50
0.7523984419088974,500,0.7523984419088974,50
0.53450686415179,500,0.53450686415179,50
0.6686207606819187,500,0.6686207606819187,50
0.7034973450920031,500,0.7034973450920031,50
0.6835142314306981,500,0.6835142314306981,50
0.5850407349208661,500,0.5850407349208661,50
0.6354532088069235,500,0.6354532088069235,50
0.6189722486901442,500,0.6189722486901442,50
0.5520071766483247,500,0.5520071766483247,50
0.533733101136506,500,0.533733101136506,50
0.46885080986262484,500,0.46885080986262484,50
0.5690540428323068,500,0.5690540428323068,50
0.6362026767530445,500,0.6362026767530445,50
0.7021141529846354,500,0.7021141529846354,50
0.68506348543836,500,0.68506348543836,50
0.5339532446409183,500,0.5339532446409183,50
0.5996056895822729,500,0.5996056895822729,50
0.5519924485376101,500,0.5519924485376101,50
0.5826915736165325,500,0.5826915736165325,50
0.701868513195248,500,0.701868513195248,50
0.5835920549059386,500,0.5835920549059386,50
0.5050927407909008,500,0.5050927407909008,50
0.6201148257254361,500,0.6201148257254361,50
0.60396481273808,500,0.60396481273808,50
0.6363535616548393,500,0.6363535616548393,50
0.48350013035207035,500,0.48350013035207035,50
0.5018409800960734,500,0.5018409800960734,50
0.5840083403559735,500,0.5840083403559735,50
0.484650066115842,500,0.484650066115842,50
0.43593592255765123,500,0.43593592255765123,50
0.46881646362270246,500,0.46881646362270246,50
0.5187228671623515,500,0.5187228671623515,50
0.6333938508175505,500,0.6333938508175505,50
0.7037306199166397,500,0.7037306199166397,50
0.6866533835405824,500,0.6866533835405824,50
0.6202189261449893,500,0.6202189261449893,50
0.46671948340555364,500,0.46671948340555364,50
0.5876968859564224,500,0.5876968859564224,50
0.5844920428755341,500,0.5844920428755341,50
0.7689244631437812,500,0.7689244631437812,50
0.6490070523011214,500,0.6490070523011214,50
0.7188080628001238,500,0.7188080628001238,50
0.7355627200277436,500,0.7355627200277436,50
0.6532684033353539,500,0.6532684033353539,50
0.6025976252956013,500,0.6025976252956013,50
0.5683961672759783,500,0.5683961672759783,50
0.6500360357014415,500,0.6500360357014415,50
0.48330151746055416,500,0.48330151746055416,50
0.6849788687854661,500,0.6849788687854661,50
0.7687630415876443,500,0.7687630415876443,50
0.6360492540071871,500,0.6360492540071871,50
0.7193454040740954,500,0.7193454040740954,50
0.66928780056345,500,0.66928780056345,50
0.6676216159866845,500,0.6676216159866845,50
0.7684681901792562,500,0.7684681901792562,50
0.567995296595225,500,0.567995296595225,50
0.5850235193255645,500,0.5850235193255645,50
0.6009950558985554,500,0.6009950558985554,50
0.7025322575794941,500,0.7025322575794941,50
0.5862204937210013,500,0.5862204937210013,50
0.38597448882571983,500,0.38597448882571983,50
0.6200696556181756,500,0.6200696556181756,50
0.33344879514396797,500,0.33344879514396797,50
0.537894427013813,500,0.537894427013813,50
0.6342312440525735,500,0.6342312440525735,50
0.650965050273101,500,0.650965050273101,50
0.7001974313090641,500,0.7001974313090641,50
0.6186549064238321,500,0.6186549064238321,50
0.6191576511816796,500,0.6191576511816796,50
0.5522577209602549,500,0.5522577209602549,50
0.6041583202866854,500,0.6041583202866854,50
0.6358016102030819,500,0.6358016102030819,50
0.4987428188635594,500,0.4987428188635594,50
0.6206374935846314,500,0.6206374935846314,50
0.6188356674611403,500,0.6188356674611403,50
0.7853846005628345,500,0.7853846005628345,50
0.6009613647873027,500,0.6009613647873027,50
0.5863834686043911,500,0.5863834686043911,50
0.6357429925847676,500,0.6357429925847676,50
0.7048090124562308,500,0.7048090124562308,50
0.5695430187371724,500,0.5695430187371724,50
0.6184875565930396,500,0.6184875565930396,50
0.6678350575021864,500,0.6678350575021864,50
0.6015997048145094,500,0.6015997048145094,50
0.7872184105968145,500,0.7872184105968145,50
0.6020345630481535,500,0.6020345630481535,50
0.6172351788267162,500,0.6172351788267162,50
0.6024651451485661,500,0.6024651451485661,50
0.6191816094300137,500,0.6191816094300137,50
0.6356418747588545,500,0.6356418747588545,50
0.38226601444418973,500,0.38226601444418973,50
0.755197170875659,500,0.755197170875659,50
0.4660133721372029,500,0.4660133721372029,50
0.651677732448067,500,0.651677732448067,50
0.6183683226910877,500,0.6183683226910877,50
0.5510249281686702,500,0.5510249281686702,50
0.5847604547829952,500,0.5847604547829952,50
0.41760415867131884,500,0.41760415867131884,50
0.6521811329888948,500,0.6521811329888948,50
0.8026813688915979,500,0.8026813688915979,50
0.6009447197258653,500,0.6009447197258653,50
0.6529100338556231,500,0.6529100338556231,50
0.7033502223057679,500,0.7033502223057679,50
0.535579469087945,500,0.535579469087945,50
0.6362670267232816,500,0.6362670267232816,50
0.7843873917344677,500,0.7843873917344677,50
0.55111361273830906,500,0.55111361273830906,50
0.42023106933288884,500,0.42023106933288884,50
0.7332188299944306,500,0.7332188299944306,50
0.7343857285866461,500,0.7343857285866461,50
0.5691212260139586,500,0.5691212260139586,50
0.6044441903393319,500,0.6044441903393319,50
0.5009712500822235,500,0.5009712500822235,50
0.6703757380016672,500,0.6703757380016672,50
0.7324510846430726,500,0.7324510846430726,50
0.3989523667177511,500,0.3989523667177511,50
0.7345304382590606,500,0.7345304382590606,50
0.7185938313638902,500,0.7185938313638902,50
0.6832948180961333,500,0.6832948180961333,50
0.6185307404601441,500,0.6185307404601441,50
0.736252625115296,500,0.736252625115296,50
0.600863109153383,500,0.600863109153383,50
0.6198905266833183,500,0.6198905266833183,50
0.5343146166248272,500,0.5343146166248272,50
0.7200901597436214,500,0.7200901597436214,50
0.5362790585566463,500,0.5362790585566463,50
0.4343015290341915,500,0.4343015290341915,50
0.6874548650295831,500,0.6874548650295831,50
0.484096042415297,500,0.484096042415297,50
0.7024117417746075,500,0.7024117417746075,50
0.6178859606969396,500,0.6178859606969396,50
0.7023487447076653,500,0.7023487447076653,50
0.5514108128850167,500,0.5514108128850167,50
0.617808318628767,500,0.617808318628767,50
0.6357473787042096,500,0.6357473787042096,50
0.633219670859635,500,0.633219670859635,50
0.6380139026125562,500,0.6380139026125562,50
0.6509267418593991,500,0.6509267418593991,50
0.618495683523337,500,0.618495683523337,50
0.7173789210852743,500,0.7173789210852743,50
0.6677570221412112,500,0.6677570221412112,50
0.7031874164967319,500,0.7031874164967319,50
0.46831731204836713,500,0.46831731204836713,50
0.452612641468662,500,0.452612641468662,50
0.6846801863024027,500,0.6846801863024027,50
0.4865343264409449,500,0.4865343264409449,50
0.6025285448731278,500,0.6025285448731278,50
0.7007773707105681,500,0.7007773707105681,50
0.5521552141990685,500,0.5521552141990685,50
0.4839985553701453,500,0.4839985553701453,50
0.6699434146698116,500,0.6699434146698116,50
0.5503001706884966,500,0.5503001706884966,50
0.5187522753420539,500,0.5187522753420539,50
0.6187567836434502,500,0.6187567836434502,50
0.38424284285088955,500,0.38424284285088955,50
0.4340265392185603,500,0.4340265392185603,50
0.5179639207069755,500,0.5179639207069755,50
0.5357606127939553,500,0.5357606127939553,50
0.5019539467990378,500,0.5019539467990378,50
0.7525133828908627,500,0.7525133828908627,50
0.4860876117645934,500,0.4860876117645934,50
0.7681714613535848,500,0.7681714613535848,50
0.5538954504807935,500,0.5538954504807935,50
0.3837355941022999,500,0.3837355941022999,50
0.367151962416724,500,0.367151962416724,50
0.6177840016517268,500,0.6177840016517268,50
0.7022536061890577,500,0.7022536061890577,50
0.4519475528277322,500,0.4519475528277322,50
0.6351591976419643,500,0.6351591976419643,50
0.517371597648969,500,0.517371597648969,50
0.7030195619157461,500,0.7030195619157461,50
0.4515705161152416,500,0.4515705161152416,50
0.6870134358656146,500,0.6870134358656146,50
0.56723531679385,500,0.56723531679385,50
0.666715685263845,500,0.666715685263845,50
0.5862500127594632,500,0.5862500127594632,50
0.6345887090179664,500,0.6345887090179664,50
0.4347606723265428,500,0.4347606723265428,50
0.6358296785250477,500,0.6358296785250477,50
0.61735820673853,500,0.61735820673853,50
0.6176698657077283,500,0.6176698657077283,50
0.5157191868444131,500,0.5157191868444131,50
0.5006192344544901,500,0.5006192344544901,50
0.45128874193213286,500,0.45128874193213286,50
0.5706604171944443,500,0.5706604171944443,50
0.7027029372719187,500,0.7027029372719187,50
0.6519960637018417,500,0.6519960637018417,50
0.5515334682280676,500,0.5515334682280676,50
0.3485897981302523,500,0.3485897981302523,50
0.6182721649912427,500,0.6182721649912427,50
0.6509057250676565,500,0.6509057250676565,50
0.6845920905805336,500,0.6845920905805336,50
0.38501781437623656,500,0.38501781437623656,50
0.5349935500000346,500,0.5349935500000346,50
0.602397324970255,500,0.602397324970255,50
0.5350821878937807,500,0.5350821878937807,50
0.6368912560279162,500,0.6368912560279162,50
0.6518615188393083,500,0.6518615188393083,50
0.6018275938633911,500,0.6018275938633911,50
0.6325076731113912,500,0.6325076731113912,50
0.5188281203260848,500,0.5188281203260848,50
0.7198146510717608,500,0.7198146510717608,50
0.569115814832166,500,0.569115814832166,50
0.5527475864580669,500,0.5527475864580669,50
0.6517229774469265,500,0.6517229774469265,50
0.6169621513943233,500,0.6169621513943233,50
0.5856319390317448,500,0.5856319390317448,50
0.45003576990681554,500,0.45003576990681554,50
0.43368176540644104,500,0.43368176540644104,50
0.6198884701249874,500,0.6198884701249874,50
0.7847779351242687,500,0.7847779351242687,50
0.6689612687166387,500,0.6689612687166387,50
0.6040357600418619,500,0.6040357600418619,50
0.4832296756287742,500,0.4832296756287742,50
0.7672786731442044,500,0.7672786731442044,50
0.5671078647153042,500,0.5671078647153042,50
0.4847133691749526,500,0.4847133691749526,50
0.7508833887968319,500,0.7508833887968319,50
0.800496425758616,500,0.800496425758616,50
0.6202596984257526,500,0.6202596984257526,50
0.6194386373273508,500,0.6194386373273508,50
0.6031100656527428,500,0.6031100656527428,50
0.5840438786021419,500,0.5840438786021419,50
0.5513923499112657,500,0.5513923499112657,50
0.5202885030216101,500,0.5202885030216101,50
0.7043781953006355,500,0.7043781953006355,50
0.5681056429724298,500,0.5681056429724298,50
0.5687235436936928,500,0.5687235436936928,50
0.7666529432330308,500,0.7666529432330308,50
0.5174005399458795,500,0.5174005399458795,50
0.5343659179168205,500,0.5343659179168205,50
0.5685922139443653,500,0.5685922139443653,50
0.6555449149131855,500,0.6555449149131855,50
0.7179384933876214,500,0.7179384933876214,50
0.5518747677136001,500,0.5518747677136001,50
0.5187117395326787,500,0.5187117395326787,50
0.5530505031237952,500,0.5530505031237952,50
0.6185439390793801,500,0.6185439390793801,50
0.6543159850239564,500,0.6543159850239564,50
0.41768869723889,500,0.41768869723889,50
0.5195796700157349,500,0.5195796700157349,50
0.36641694833412153,500,0.36641694833412153,50
0.6368844323983693,500,0.6368844323983693,50
0.8013200954600627,500,0.8013200954600627,50
0.7507553153826989,500,0.7507553153826989,50
0.6528075338967722,500,0.6528075338967722,50
0.6350334114321885,500,0.6350334114321885,50
0.6698540526940399,500,0.6698540526940399,50
0.6337759259757636,500,0.6337759259757636,50
0.4685956108946501,500,0.4685956108946501,50
0.6524820279058315,500,0.6524820279058315,50
0.5854439500185886,500,0.5854439500185886,50
0.5515466077018374,500,0.5515466077018374,50
0.4347623364016628,500,0.4347623364016628,50
0.5167160763636793,500,0.5167160763636793,50
0.670144039753302,500,0.670144039753302,50
0.49997841089628126,500,0.49997841089628126,50
0.6524521650355866,500,0.6524521650355866,50
0.5680467528490597,500,0.5680467528490597,50
